datetime,Volume,Ret_10,Std_10,Ret_15,Std_15,Ret_20,Std_20,Ret_25,Std_25,Target
2019-01-10 13:00:00,7200,369.30035190999996,0.20146397144199646,551.5737826999999,0.2871740464984409,732.24260889,0.39049919012386025,910.889392,0.5058877950471912,0
2019-01-10 14:00:00,1208364,369.18211789,0.22326447596617668,551.5472403699999,0.28878587386525817,732.7903461000001,0.360792199082314,911.93178175,0.464249908691824,1
2019-01-10 15:00:00,1290404,369.18211789000003,0.22326447596617668,551.9670917999999,0.2681531364898769,733.66383011,0.3208737464784139,913.06345026,0.4366577428486785,1
2019-01-10 16:00:00,789612,368.98184394,0.2120270588876297,552.51000314,0.2424222657475654,734.50594591,0.29082862491380534,914.26026813,0.40992545210009246,1
2019-01-10 17:00:00,634516,368.89015225,0.20325422937956542,552.9612227800001,0.23594102064446795,735.34082289,0.26932629855914236,915.43778248,0.3907876110979462,0
2019-01-10 18:00:00,741684,368.61266423,0.18394430987569915,553.41726829,0.19850202971404876,735.6906990800001,0.26288521620622146,916.3595252700001,0.3665294170807037,1
2019-01-10 19:00:00,570420,368.47030081,0.16790004285055354,553.74784097,0.1850332692233675,736.11296345,0.25906837431784624,917.3560691800001,0.34176931518776044,1
2019-01-10 20:00:00,1218388,368.57647014,0.181457737897328,554.05187132,0.18823400805683138,736.83684523,0.24709955769911635,918.53358354,0.3116804007741599,0
2019-01-10 21:00:00,104580,368.67781359,0.1923462233215134,554.02774193,0.18666916792528282,737.55590113,0.22711099402549886,919.5518439,0.2866160847004318,1
2019-01-10 23:00:00,10708,369.10490384,0.19201852618922044,554.01085136,0.18553350411740788,738.08192189,0.22060551850157412,920.4615220000001,0.26550582055043587,1
2019-01-11 00:00:00,1200,369.5947305,0.2016591115545499,554.09047835,0.19269847128206682,738.89508241,0.19676597096609869,921.1685132,0.2686674676230209,0
2019-01-11 12:00:00,5320,370.19313943000003,0.13057645751670394,554.09771716,0.19314814124662644,739.3752573200001,0.18541324614781124,921.7403798,0.2657151593695292,0
2019-01-11 13:00:00,1200,370.30896051999997,0.11314715485970366,554.01567723,0.1924832525468807,739.49107841,0.18170717617168827,922.2760523200001,0.24561924045864406,1
2019-01-11 14:00:00,819684,370.33550285,0.11048375400735841,553.96741845,0.19183976239665176,739.3173467900001,0.17860259098646997,922.8455059900001,0.22093938689041298,0
2019-01-11 15:00:00,1042664,370.18831356,0.12083877180895675,554.1725182900001,0.17910833849810406,739.07846581,0.17584229689043362,923.1495363399999,0.20960851058139132,0
2019-01-11 16:00:00,833176,370.09420893000004,0.1373254765890196,554.21112531,0.17597260075057963,738.70687316,0.1753181912997699,923.51147722,0.18264600710407058,1
2019-01-11 17:00:00,576516,369.91323849,0.15512695248796865,554.47896157,0.13824568639050136,738.3835392999999,0.17387179478561565,923.66107946,0.17434077451334157,0
2019-01-11 18:00:00,751224,369.40893417999996,0.1913766600123664,554.27868761,0.16264270892535626,737.98540432,0.18646535570135617,923.4608055,0.18549200087013967,1
2019-01-11 19:00:00,527292,369.03251566,0.1948777732406956,554.07841365,0.1734869680066327,737.7103292500001,0.18932851191975786,923.0602575900001,0.18660888627941863,1
2019-01-11 20:00:00,1011324,368.67057477000003,0.18746690075774242,553.79127388,0.17884328830945082,737.7754786099999,0.1860343299630357,922.6814261300001,0.18542131163558587,1
2019-01-11 21:00:00,11988,368.19522574,0.14494962562669642,553.67303986,0.18428300483229526,737.7899562399999,0.1853903136977653,922.28570409,0.18201704601946872,1
2019-01-11 22:00:00,800,367.8236331,0.10367717536619193,553.45104945,0.18884941372181188,738.0167725299999,0.1671621532247003,921.9213502599999,0.17886630021531333,0
2019-01-14 12:00:00,400,367.27830882,0.1550919215067221,552.71751591,0.222683362285962,737.58726934,0.20403102592542946,921.2939860500001,0.2032189130179746,0
